rating_id,user_id,game_id,review,rating_date
4449,890,121,Loved the character development and the plot twists.,2012-02-17
4450,1545,169,Amazing gameplay and story! Highly recommend.,2006-08-02
4451,1227,62,Amazing gameplay and story! Highly recommend.,2017-07-05
4452,639,107,Disappointing story and poorly designed levels.,2000-12-20
4453,1340,3,Glitches and bugs ruin the experience.,2005-08-07
4454,1813,179,Overhyped and not worth the money.,2004-07-28
4455,1308,16,Terrible controls and clunky gameplay.,2020-11-11
4456,496,6,Terrible controls and clunky gameplay.,2021-05-16
4457,508,168,Graphics and mechanics are top-notch. A must-play!,2019-01-24
4458,391,33,Glitches and bugs ruin the experience.,2008-02-09
4459,379,40,Graphics and mechanics are top-notch. A must-play!,2019-10-15
4460,792,44,Repetitive and gets boring quickly.,2022-11-02
4461,1234,189,Graphics and mechanics are top-notch. A must-play!,2018-10-26
4462,98,66,Innovative and engaging. Best game I’ve played in years.,2009-10-03
4463,839,140,Overhyped and not worth the money.,2024-05-22
4464,1272,104,Amazing gameplay and story! Highly recommend.,2023-02-12
4465,866,45,Terrible controls and clunky gameplay.,1997-12-05
4466,1908,151,Disappointing story and poorly designed levels.,2022-07-12
4467,554,191,Terrible controls and clunky gameplay.,2013-10-16
4468,1583,98,Amazing gameplay and story! Highly recommend.,2021-02-12
4469,357,199,Loved the character development and the plot twists.,2024-05-28
4470,1146,66,Overhyped and not worth the money.,2011-09-07
4471,1005,14,Terrible controls and clunky gameplay.,2024-05-11
4472,347,85,Terrible controls and clunky gameplay.,2024-01-01
4473,1389,92,Disappointing story and poorly designed levels.,2009-12-14
4474,549,99,Overhyped and not worth the money.,2018-03-06
4475,254,41,Graphics and mechanics are top-notch. A must-play!,1995-05-12
4476,166,127,Terrible controls and clunky gameplay.,2021-03-09
4477,459,104,Graphics and mechanics are top-notch. A must-play!,1998-03-21
4478,921,124,Glitches and bugs ruin the experience.,2015-05-04
4479,1277,180,Innovative and engaging. Best game I’ve played in years.,2024-03-17
4480,1986,122,Terrible controls and clunky gameplay.,2016-02-12
4481,1246,175,Super fun and addictive. Can’t wait for the sequel!,2012-05-25
4482,23,155,Innovative and engaging. Best game I’ve played in years.,1989-04-26
4483,1006,33,Glitches and bugs ruin the experience.,2017-11-08
4484,1252,4,Graphics and mechanics are top-notch. A must-play!,2024-07-21
4485,1803,46,Loved the character development and the plot twists.,2024-01-16
4486,225,168,Super fun and addictive. Can’t wait for the sequel!,2021-01-09
4487,1536,3,Repetitive and gets boring quickly.,2003-08-31
4488,416,91,Repetitive and gets boring quickly.,2003-06-02
4489,596,34,Repetitive and gets boring quickly.,2022-05-28
4490,1585,35,Innovative and engaging. Best game I’ve played in years.,2024-10-24
4491,965,132,Graphics and mechanics are top-notch. A must-play!,2023-04-26
4492,1965,120,Graphics and mechanics are top-notch. A must-play!,2011-09-05
4493,400,71,Super fun and addictive. Can’t wait for the sequel!,2018-04-06
4494,281,141,Loved the character development and the plot twists.,2012-05-30
4495,1784,89,Innovative and engaging. Best game I’ve played in years.,2015-05-25
4496,1962,132,Terrible controls and clunky gameplay.,2022-02-14
4497,779,148,Amazing gameplay and story! Highly recommend.,2016-12-18
4498,207,105,Overhyped and not worth the money.,2006-03-01
4499,1709,179,Loved the character development and the plot twists.,2014-05-01
4500,584,44,Amazing gameplay and story! Highly recommend.,2022-08-30
4501,1980,63,Amazing gameplay and story! Highly recommend.,2009-07-20
4502,1830,49,Overhyped and not worth the money.,2012-03-31
4503,1332,1,Glitches and bugs ruin the experience.,2020-11-08
4504,763,141,Overhyped and not worth the money.,2022-06-25
4505,52,22,Glitches and bugs ruin the experience.,2024-10-12
4506,777,182,Glitches and bugs ruin the experience.,2019-09-02
4507,1712,8,Amazing gameplay and story! Highly recommend.,1992-09-04
4508,965,166,Innovative and engaging. Best game I’ve played in years.,2022-08-12
4509,717,109,Loved the character development and the plot twists.,2003-07-16
4510,283,140,Loved the character development and the plot twists.,2014-06-09
4511,1625,41,Innovative and engaging. Best game I’ve played in years.,2017-03-28
4512,837,101,Innovative and engaging. Best game I’ve played in years.,2012-05-11
4513,188,36,Disappointing story and poorly designed levels.,2017-02-12
4514,1778,45,Repetitive and gets boring quickly.,2015-03-23
4515,903,170,Innovative and engaging. Best game I’ve played in years.,2020-03-13
4516,305,145,Glitches and bugs ruin the experience.,2023-01-13
4517,1464,152,Overhyped and not worth the money.,2011-02-09
4518,339,118,Overhyped and not worth the money.,2011-07-12
4519,179,55,Loved the character development and the plot twists.,2024-08-31
4520,1614,95,Amazing gameplay and story! Highly recommend.,1999-11-10
4521,436,97,Overhyped and not worth the money.,2017-03-06
4522,1555,12,Disappointing story and poorly designed levels.,2022-03-21
4523,1892,127,Disappointing story and poorly designed levels.,2020-07-19
4524,716,184,Innovative and engaging. Best game I’ve played in years.,2022-01-15
4525,1386,111,Amazing gameplay and story! Highly recommend.,2011-05-25
4526,1141,116,Glitches and bugs ruin the experience.,2019-10-04
4527,1726,53,Super fun and addictive. Can’t wait for the sequel!,2024-10-17
4528,1734,21,Terrible controls and clunky gameplay.,2023-07-16
4529,474,115,Amazing gameplay and story! Highly recommend.,2022-01-23
4530,1916,14,Amazing gameplay and story! Highly recommend.,2019-02-18
4531,1298,24,Disappointing story and poorly designed levels.,2015-08-25
4532,575,53,Loved the character development and the plot twists.,2020-11-20
4533,847,163,Graphics and mechanics are top-notch. A must-play!,1999-03-07
4534,245,172,Innovative and engaging. Best game I’ve played in years.,2020-08-03
4535,238,106,Loved the character development and the plot twists.,2009-04-26
4536,293,137,Innovative and engaging. Best game I’ve played in years.,2024-03-24
4537,576,44,Terrible controls and clunky gameplay.,2021-07-23
4538,119,34,Repetitive and gets boring quickly.,1999-04-14
4539,169,84,Glitches and bugs ruin the experience.,2016-10-15
4540,1879,62,Terrible controls and clunky gameplay.,2024-03-20
4541,739,135,Loved the character development and the plot twists.,2017-12-10
4542,1994,49,Graphics and mechanics are top-notch. A must-play!,2009-02-09
4543,1492,96,Disappointing story and poorly designed levels.,2024-10-11
4544,733,49,Super fun and addictive. Can’t wait for the sequel!,2022-03-01
4545,1685,43,Super fun and addictive. Can’t wait for the sequel!,2013-07-12
4546,529,20,Disappointing story and poorly designed levels.,2001-04-05
4547,203,195,Super fun and addictive. Can’t wait for the sequel!,2019-08-22
4548,483,135,Super fun and addictive. Can’t wait for the sequel!,2016-11-02
4549,586,31,Overhyped and not worth the money.,2014-07-05
4550,833,89,Graphics and mechanics are top-notch. A must-play!,2009-12-15
4551,225,122,Terrible controls and clunky gameplay.,2024-09-26
4552,1962,84,Glitches and bugs ruin the experience.,2022-11-11
4553,1677,180,Disappointing story and poorly designed levels.,2024-07-04
4554,101,103,Loved the character development and the plot twists.,2020-04-09
4555,1473,56,Loved the character development and the plot twists.,2024-07-03
4556,273,180,Loved the character development and the plot twists.,2023-11-06
4557,1986,71,Super fun and addictive. Can’t wait for the sequel!,2004-07-29
4558,574,176,Repetitive and gets boring quickly.,2007-01-28
4559,1638,116,Disappointing story and poorly designed levels.,2021-05-30
4560,1238,86,Disappointing story and poorly designed levels.,2023-01-29
4561,1470,113,Repetitive and gets boring quickly.,2008-12-05
4562,649,155,Overhyped and not worth the money.,2021-11-12
4563,1867,114,Terrible controls and clunky gameplay.,2013-07-08
4564,596,169,Disappointing story and poorly designed levels.,2020-08-19
4565,323,188,Graphics and mechanics are top-notch. A must-play!,2013-04-10
4566,299,155,Terrible controls and clunky gameplay.,2024-09-15
4567,652,61,Overhyped and not worth the money.,2022-08-15
4568,1432,113,Innovative and engaging. Best game I’ve played in years.,1995-10-23
4569,1194,67,Overhyped and not worth the money.,1995-08-11
4570,1761,91,Terrible controls and clunky gameplay.,2021-08-20
4571,730,22,Glitches and bugs ruin the experience.,2024-08-15
4572,650,56,Repetitive and gets boring quickly.,2023-04-29
4573,1393,3,Glitches and bugs ruin the experience.,2013-09-05
4574,1105,109,Glitches and bugs ruin the experience.,2004-05-05
4575,958,158,Amazing gameplay and story! Highly recommend.,2023-06-16
4576,445,169,Innovative and engaging. Best game I’ve played in years.,2018-08-07
4577,1164,107,Overhyped and not worth the money.,2004-09-13
4578,250,158,Amazing gameplay and story! Highly recommend.,2024-08-03
4579,229,115,Disappointing story and poorly designed levels.,2009-12-28
4580,1028,76,Amazing gameplay and story! Highly recommend.,2024-02-25
4581,1563,153,Disappointing story and poorly designed levels.,2013-02-16
4582,280,138,Overhyped and not worth the money.,2023-02-01
4583,660,125,Super fun and addictive. Can’t wait for the sequel!,2021-03-22
4584,1903,21,Super fun and addictive. Can’t wait for the sequel!,2011-09-17
4585,103,43,Loved the character development and the plot twists.,2009-10-18
4586,609,200,Overhyped and not worth the money.,2018-09-02
4587,1544,83,Loved the character development and the plot twists.,2006-12-16
4588,37,11,Disappointing story and poorly designed levels.,2023-12-28
4589,32,6,Repetitive and gets boring quickly.,2024-08-07
4590,1154,190,Amazing gameplay and story! Highly recommend.,2020-04-22
4591,1339,119,Innovative and engaging. Best game I’ve played in years.,2006-04-28
4592,1937,100,Super fun and addictive. Can’t wait for the sequel!,2006-05-12
4593,1721,19,Disappointing story and poorly designed levels.,2024-05-24
4594,783,128,Repetitive and gets boring quickly.,2014-03-19
4595,1756,86,Innovative and engaging. Best game I’ve played in years.,2020-10-18
4596,86,83,Innovative and engaging. Best game I’ve played in years.,2022-01-11
4597,170,80,Super fun and addictive. Can’t wait for the sequel!,2018-04-14
4598,651,75,Graphics and mechanics are top-notch. A must-play!,2021-08-20
4599,817,161,Terrible controls and clunky gameplay.,2013-07-30
4600,899,182,Super fun and addictive. Can’t wait for the sequel!,2019-07-04
4601,80,145,Disappointing story and poorly designed levels.,2024-09-20
4602,676,59,Innovative and engaging. Best game I’ve played in years.,2020-07-19
4603,718,130,Repetitive and gets boring quickly.,2014-12-30
4604,731,112,Loved the character development and the plot twists.,2024-04-05
4605,973,28,Loved the character development and the plot twists.,2021-02-14
4606,1998,136,Amazing gameplay and story! Highly recommend.,2024-02-15
4607,950,168,Overhyped and not worth the money.,2016-07-05
4608,1921,124,Amazing gameplay and story! Highly recommend.,2018-12-23
4609,1200,70,Graphics and mechanics are top-notch. A must-play!,2019-05-22
4610,1115,21,Amazing gameplay and story! Highly recommend.,1996-12-28
4611,1658,94,Loved the character development and the plot twists.,2017-07-20
4612,1116,66,Graphics and mechanics are top-notch. A must-play!,2018-02-11
4613,1066,162,Glitches and bugs ruin the experience.,2021-07-20
4614,592,196,Glitches and bugs ruin the experience.,2019-12-06
4615,876,49,Disappointing story and poorly designed levels.,2009-11-07
4616,550,4,Graphics and mechanics are top-notch. A must-play!,2005-08-15
4617,757,58,Disappointing story and poorly designed levels.,1991-09-19
4618,1217,99,Graphics and mechanics are top-notch. A must-play!,2015-08-23
4619,942,50,Amazing gameplay and story! Highly recommend.,2006-01-04
4620,1251,27,Loved the character development and the plot twists.,2023-06-16
4621,1933,134,Super fun and addictive. Can’t wait for the sequel!,2006-05-04
4622,1727,189,Glitches and bugs ruin the experience.,2003-06-24
4623,1909,197,Innovative and engaging. Best game I’ve played in years.,2022-06-28
4624,342,73,Innovative and engaging. Best game I’ve played in years.,2012-02-26
4625,1548,81,Loved the character development and the plot twists.,2022-05-03
4626,221,37,Super fun and addictive. Can’t wait for the sequel!,2019-11-30
4627,1138,173,Graphics and mechanics are top-notch. A must-play!,2023-05-22
4628,582,171,Loved the character development and the plot twists.,2009-07-20
4629,182,34,Graphics and mechanics are top-notch. A must-play!,2015-04-23
4630,626,187,Glitches and bugs ruin the experience.,2002-09-05
4631,1376,25,Terrible controls and clunky gameplay.,1982-05-24
4632,710,92,Disappointing story and poorly designed levels.,2017-05-14
4633,1223,127,Disappointing story and poorly designed levels.,2015-06-09
4634,1354,124,Disappointing story and poorly designed levels.,2023-11-16
4635,1224,74,Disappointing story and poorly designed levels.,2013-09-10
4636,1345,108,Amazing gameplay and story! Highly recommend.,2019-10-27
4637,1220,102,Repetitive and gets boring quickly.,2014-08-07
4638,1065,128,Super fun and addictive. Can’t wait for the sequel!,2018-06-19
4639,558,54,Graphics and mechanics are top-notch. A must-play!,2023-10-20
4640,101,61,Super fun and addictive. Can’t wait for the sequel!,1990-11-14
4641,483,148,Disappointing story and poorly designed levels.,2019-03-08
4642,1384,83,Loved the character development and the plot twists.,2018-01-30
4643,513,40,Amazing gameplay and story! Highly recommend.,2019-08-24
4644,871,32,Repetitive and gets boring quickly.,2023-12-29
4645,1763,94,Overhyped and not worth the money.,2021-07-13
4646,858,60,Super fun and addictive. Can’t wait for the sequel!,2017-10-24
4647,630,6,Amazing gameplay and story! Highly recommend.,2023-07-29
4648,1555,170,Super fun and addictive. Can’t wait for the sequel!,2016-03-08
4649,882,42,Super fun and addictive. Can’t wait for the sequel!,2007-07-24
